Cell ID,Spot ID,80K Spots Position X,80K Spots Position Y,80K Spots Position Z
304,600003068,133.324,226.349,0.0998975
304,600003069,134.306,226.245,0.0998975
307,600003070,140.466,226.379,0.0998975
299,600003071,149.714,226.476,0.0998975
308,600003072,155.92,226.326,0.0998975
311,600003073,167.132,226.506,0.0998975
305,600003074,172.939,226.228,0.0998975
305,600003075,175.355,226.266,0.0998975
300,600003076,181.233,226.254,0.0998975
309,600003077,192.199,226.259,0.0998975
167,600003078,97.7229,226.822,0.0998975
156,600003079,101.417,226.776,0.0998975
306,600003080,105.494,226.75,0.0998975
302,600003081,112.828,226.772,0.0998975
315,600003082,116.103,226.619,0.0998975
298,600003083,127.59,226.667,0.0998975
304,600003084,130.972,226.66,0.0998975
303,600003085,142.298,226.6,0.0998975
313,600003086,152.049,226.573,0.0998975
313,600003087,153.154,226.651,0.0998975
308,600003088,156.998,226.844,0.0998975
305,600003089,170.999,226.808,0.0998975
300,600003090,177.54,226.808,0.0998975
301,600003091,183.337,226.745,0.0998975
156,600003092,99.8266,226.968,0.0998975
306,600003093,104.136,227.092,0.0998975
302,600003094,109.486,227.204,0.0998975
302,600003095,113.907,227.226,0.0998975
298,600003096,129.015,227.227,0.0998975
307,600003097,137.141,227.074,0.0998975
307,600003098,139.187,227.189,0.0998975
312,600003099,143.434,227.131,0.0998975
308,600003100,154.192,227.122,0.0998975
308,600003101,160.458,227.215,0.0998975
311,600003102,164.947,226.931,0.0998975
309,600003103,187.71,226.974,0.0998975
156,600003104,101.241,227.462,0.0998975
310,600003105,120.259,227.477,0.0998975
298,600003106,124.427,227.522,0.0998975
313,600003107,152.373,227.527,0.0998975
308,600003108,158.922,227.504,0.0998975
311,600003109,164.225,227.305,0.0998975
311,600003110,169.545,227.493,0.0998975
305,600003111,171.209,227.466,0.0998975
305,600003112,174.534,227.487,0.0998975
300,600003113,178.938,227.531,0.0998975
301,600003114,184.645,227.623,0.0998975
309,600003115,188.761,227.375,0.0998975
309,600003116,191.144,227.387,0.0998975
156,600003117,98.6269,227.804,0.0998975
306,600003118,105.244,227.829,0.0998975
306,600003119,105.852,227.88,0.0998975
310,600003120,118.485,227.791,0.0998975
304,600003121,129.29,227.841,0.0998975
304,600003122,132.047,227.744,0.0998975
312,600003123,144.156,227.869,0.0998975
313,600003124,149.347,227.76,0.0998975
311,600003125,168.133,227.818,0.0998975
317,600003126,175.868,227.955,0.0998975
306,600003127,108.07,228.325,0.0998975
315,600003128,109.254,228.264,0.0998975
315,600003129,111.29,228.147,0.0998975
298,600003130,125.66,228.311,0.0998975
298,600003131,127.86,228.222,0.0998975
304,600003132,134.032,228.311,0.0998975
307,600003133,136.479,228.39,0.0998975
312,600003134,145.698,228.048,0.0998975
308,600003135,155.036,228.207,0.0998975
305,600003136,172.121,228.17,0.0998975
314,600003137,183.486,228.247,0.0998975
309,600003138,187.84,228.292,0.0998975
309,600003139,191.083,228.176,0.0998975
156,600003140,103.19,228.537,0.0998975
315,600003141,114.583,228.671,0.0998975
310,600003142,116.826,228.652,0.0998975
310,600003143,121.036,228.721,0.0998975
307,600003144,138.522,228.601,0.0998975
308,600003145,157.086,228.595,0.0998975
311,600003146,164.83,228.456,0.0998975
314,600003147,180.753,228.66,0.0998975
309,600003148,188.988,228.69,0.0998975
156,600003149,98.7123,229.007,0.0998975
316,600003150,127.248,228.977,0.0998975
304,600003151,130.103,228.865,0.0998975
312,600003152,146.522,228.847,0.0998975
308,600003153,160.117,228.908,0.0998975
314,600003154,184.594,229.004,0.0998975
309,600003155,192.601,228.875,0.0998975
156,600003156,97.9882,229.452,0.0998975
306,600003157,105.577,229.487,0.0998975
315,600003158,115.264,229.356,0.0998975
310,600003159,118.502,229.525,0.0998975
316,600003160,125.51,229.403,0.0998975
304,600003161,130.968,229.349,0.0998975
319,600003162,136.117,229.378,0.0998975
312,600003163,141.742,229.402,0.0998975
312,600003164,143.553,229.447,0.0998975
314,600003165,186.176,229.427,0.0998975
156,600003166,99.207,229.604,0.0998975
156,600003167,100.995,229.857,0.0998975
321,600003168,104.733,229.713,0.0998975
321,600003169,108.156,229.558,0.0998975
315,600003170,112.175,229.584,0.0998975
316,600003171,123.2,229.612,0.0998975
307,600003172,137.823,229.786,0.0998975
313,600003173,148.606,229.877,0.0998975
313,600003174,150.568,229.783,0.0998975
313,600003175,155.168,229.656,0.0998975
308,600003176,156.628,229.863,0.0998975
320,600003177,162,229.616,0.0998975
320,600003178,162.806,229.641,0.0998975
311,600003179,166.344,229.587,0.0998975
305,600003180,172.638,229.853,0.0998975
305,600003181,173.614,229.722,0.0998975
314,600003182,182.423,229.642,0.0998975
314,600003183,183.898,229.736,0.0998975
218,600003184,193.743,229.897,0.0998975
321,600003185,103.897,230.086,0.0998975
316,600003186,120.471,229.95,0.0998975
304,600003187,129.703,230.201,0.0998975
304,600003188,133.16,229.989,0.0998975
311,600003189,163.554,230.005,0.0998975
311,600003190,168.583,229.967,0.0998975
314,600003191,185.588,229.93,0.0998975
318,600003192,188.399,230.098,0.0998975
156,600003193,99.4127,230.494,0.0998975
321,600003194,109.774,230.435,0.0998975
315,600003195,113.85,230.559,0.0998975
316,600003196,125.155,230.429,0.0998975
323,600003197,141.847,230.467,0.0998975
312,600003198,144.94,230.667,0.0998975
313,600003199,149.778,230.553,0.0998975
313,600003200,151.601,230.523,0.0998975
313,600003201,152.993,230.425,0.0998975
320,600003202,160.184,230.432,0.0998975
311,600003203,164.098,230.565,0.0998975
317,600003204,178.587,230.552,0.0998975
321,600003205,104.102,231.02,0.0998975
321,600003206,107.496,230.758,0.0998975
315,600003207,110.72,230.945,0.0998975
317,600003208,176.141,230.906,0.0998975
317,600003209,180.96,230.751,0.0998975
314,600003210,183.169,230.854,0.0998975
318,600003211,188.097,230.832,0.0998975
318,600003212,189.907,230.935,0.0998975
156,600003213,101.318,231.195,0.0998975
321,600003214,108.119,231.116,0.0998975
324,600003215,118.316,231.343,0.0998975
324,600003216,120.408,231.091,0.0998975
316,600003217,123.979,231.364,0.0998975
316,600003218,126.278,231.34,0.0998975
319,600003219,133.608,231.179,0.0998975
319,600003220,134.296,231.162,0.0998975
323,600003221,141.084,231.264,0.0998975
323,600003222,143.421,231.173,0.0998975
312,600003223,148.784,231.109,0.0998975
313,600003224,154.945,231.148,0.0998975
322,600003225,169.844,231.144,0.0998975
322,600003226,171.484,231.173,0.0998975
156,600003227,97.779,231.57,0.0998975
156,600003228,100.513,231.733,0.0998975
156,600003229,103.357,231.738,0.0998975
327,600003230,131.625,231.645,0.0998975
319,600003231,136.262,231.695,0.0998975
323,600003232,141.856,231.692,0.0998975
320,600003233,156.528,231.75,0.0998975
320,600003234,162.554,231.7,0.0998975
317,600003235,177.53,231.728,0.0998975
318,600003236,190.339,231.639,0.0998975
329,600003237,101.825,231.994,0.0998975
327,600003238,129.337,232.185,0.0998975
323,600003239,142.962,232.12,0.0998975
313,600003240,149.687,231.975,0.0998975
313,600003241,153.51,232.002,0.0998975
322,600003242,168.314,231.954,0.0998975
322,600003243,169.886,231.967,0.0998975
317,600003244,180.956,232.121,0.0998975
219,600003245,192.862,231.891,0.0998975
156,600003246,98.8035,232.403,0.0998975
321,600003247,106.681,232.27,0.0998975
330,600003248,114.343,232.46,0.0998975
324,600003249,118.67,232.454,0.0998975
312,600003250,145.766,232.449,0.0998975
328,600003251,146.633,232.332,0.0998975
326,600003252,167.144,232.209,0.0998975
322,600003253,172.242,232.471,0.0998975
322,600003254,174.264,232.386,0.0998975
317,600003255,180.134,232.558,0.0998975
314,600003256,182.788,232.448,0.0998975
169,600003257,97.6193,232.58,0.0998975
329,600003258,101.381,232.695,0.0998975
324,600003259,117.507,232.765,0.0998975
316,600003260,127.473,232.894,0.0998975
327,600003261,131.182,232.765,0.0998975
319,600003262,134.265,232.833,0.0998975
319,600003263,136.548,232.79,0.0998975
323,600003264,140.302,232.851,0.0998975
328,600003265,149.14,232.92,0.0998975
325,600003266,155.115,232.801,0.0998975
320,600003267,156.961,232.936,0.0998975
320,600003268,160.481,232.615,0.0998975
317,600003269,176.382,232.731,0.0998975
314,600003270,184.584,232.826,0.0998975
314,600003271,185.907,232.716,0.0998975
318,600003272,186.905,232.798,0.0998975
321,600003273,105.988,233.098,0.0998975
321,600003274,108.932,233.189,0.0998975
324,600003275,115.648,233.314,0.0998975
324,600003276,119.515,232.998,0.0998975
333,600003277,124.55,233.115,0.0998975
319,600003278,135.743,233.026,0.0998975
319,600003279,137.764,233.257,0.0998975
325,600003280,152.49,233.297,0.0998975
325,600003281,154.211,233.062,0.0998975
326,600003282,163.417,233.085,0.0998975
318,600003283,188.258,233.052,0.0998975
318,600003284,191.917,233.316,0.0998975
329,600003285,98.6916,233.514,0.0998975
321,600003286,103.728,233.44,0.0998975
333,600003287,123.22,233.335,0.0998975
327,600003288,129.897,233.594,0.0998975
319,600003289,136.992,233.556,0.0998975
325,600003290,155.506,233.523,0.0998975
320,600003291,159.179,233.694,0.0998975
322,600003292,169.491,233.487,0.0998975
324,600003293,116.047,233.875,0.0998975
324,600003294,118.853,233.944,0.0998975
333,600003295,122.197,233.869,0.0998975
327,600003296,128.521,233.951,0.0998975
323,600003297,142.715,234.009,0.0998975
322,600003298,171.023,233.811,0.0998975
322,600003299,173.075,233.939,0.0998975
322,600003300,175.672,233.983,0.0998975
331,600003301,185.061,234.014,0.0998975
329,600003302,103.173,234.251,0.0998975
321,600003303,105.815,234.179,0.0998975
330,600003304,110.246,234.151,0.0998975
327,600003305,127.195,234.2,0.0998975
319,600003306,135.173,234.367,0.0998975
323,600003307,140.391,234.364,0.0998975
328,600003308,147.826,234.148,0.0998975
325,600003309,153.921,234.293,0.0998975
325,600003310,157.383,234.23,0.0998975
326,600003311,166.105,234.366,0.0998975
326,600003312,167.925,234.229,0.0998975
331,600003313,182.108,234.453,0.0998975
331,600003314,183.083,234.248,0.0998975
329,600003315,100.926,234.598,0.0998975
321,600003316,107.723,234.749,0.0998975
330,600003317,108.582,234.563,0.0998975
324,600003318,117.475,234.683,0.0998975
336,600003319,138.326,234.589,0.0998975
323,600003320,140.964,234.762,0.0998975
328,600003321,145.269,234.588,0.0998975
328,600003322,151.701,234.674,0.0998975
325,600003323,155.01,234.601,0.0998975
335,600003324,161.551,234.67,0.0998975
322,600003325,170.958,234.71,0.0998975
334,600003326,175.297,234.752,0.0998975
332,600003327,185.772,234.493,0.0998975
329,600003328,98.564,234.946,0.0998975
330,600003329,112.22,235.174,0.0998975
324,600003330,120.817,234.866,0.0998975
333,600003331,121.739,235.038,0.0998975
333,600003332,122.862,234.908,0.0998975
333,600003333,124.012,235.121,0.0998975
327,600003334,126.554,234.995,0.0998975
336,600003335,133.116,235.162,0.0998975
336,600003336,136.241,234.937,0.0998975
328,600003337,147.766,235.163,0.0998975
325,600003338,156.395,235.102,0.0998975
326,600003339,165.012,235.058,0.0998975
334,600003340,177.125,235.014,0.0998975
219,600003341,193.704,235.07,0.0998975
329,600003342,99.6999,235.4,0.0998975
327,600003343,130.9,235.358,0.0998975
323,600003344,141.877,235.505,0.0998975
337,600003345,142.918,235.249,0.0998975
328,600003346,146.52,235.413,0.0998975
326,600003347,163.386,235.527,0.0998975
331,600003348,183.942,235.472,0.0998975
331,600003349,184.948,235.413,0.0998975
332,600003350,188.822,235.302,0.0998975
338,600003351,106.374,235.776,0.0998975
330,600003352,114.843,235.772,0.0998975
335,600003353,160.421,235.712,0.0998975
339,600003354,173.063,235.742,0.0998975
332,600003355,190.629,235.737,0.0998975
219,600003356,193.046,235.839,0.0998975
329,600003357,102.778,236.012,0.0998975
338,600003358,108.06,236.063,0.0998975
330,600003359,111.117,236.046,0.0998975
330,600003360,113.474,236.196,0.0998975
324,600003361,116.39,236.171,0.0998975
333,600003362,125.67,236.253,0.0998975
327,600003363,132.281,235.99,0.0998975
336,600003364,135.093,235.988,0.0998975
337,600003365,144.571,236.068,0.0998975
325,600003366,153.776,236.314,0.0998975
325,600003367,155.076,236.152,0.0998975
331,600003368,185.92,236.288,0.0998975
169,600003369,97.5051,236.562,0.0998975
329,600003370,100.948,236.615,0.0998975
324,600003371,118.34,236.53,0.0998975
327,600003372,128.585,236.526,0.0998975
336,600003373,136.562,236.553,0.0998975
336,600003374,137.987,236.666,0.0998975
337,600003375,143.38,236.606,0.0998975
328,600003376,151.055,236.571,0.0998975
335,600003377,157.128,236.518,0.0998975
326,600003378,166.33,236.655,0.0998975
331,600003379,181.682,236.653,0.0998975
332,600003380,187.758,236.562,0.0998975
332,600003381,192.383,236.532,0.0998975
329,600003382,99.3777,236.867,0.0998975
329,600003383,102.079,236.982,0.0998975
338,600003384,103.6,236.959,0.0998975
338,600003385,109.733,236.83,0.0998975
340,600003386,119.666,236.827,0.0998975
333,600003387,122.062,236.949,0.0998975
327,600003388,127.054,237.048,0.0998975
327,600003389,131.444,237.026,0.0998975
336,600003390,134.237,236.815,0.0998975
337,600003391,142.749,237.076,0.0998975
341,600003392,163.535,236.842,0.0998975
326,600003393,164.127,236.996,0.0998975
339,600003394,171.27,237.001,0.0998975
334,600003395,178.984,236.778,0.0998975
331,600003396,184.058,236.991,0.0998975
338,600003397,107.306,237.391,0.0998975
330,600003398,113.23,237.392,0.0998975
330,600003399,114.581,237.399,0.0998975
333,600003400,125.627,237.385,0.0998975
327,600003401,129.58,237.324,0.0998975
336,600003402,132.944,237.137,0.0998975
336,600003403,133.693,237.271,0.0998975
328,600003404,149.135,237.34,0.0998975
335,600003405,160.081,237.276,0.0998975
335,600003406,161.407,237.438,0.0998975
332,600003407,186.874,237.389,0.0998975
332,600003408,193.148,237.278,0.0998975
338,600003409,105.503,237.784,0.0998975
336,600003410,135.306,237.553,0.0998975
337,600003411,141.06,237.569,0.0998975
325,600003412,156.57,237.598,0.0998975
339,600003413,169.593,237.754,0.0998975
339,600003414,173.864,237.68,0.0998975
334,600003415,174.907,237.527,0.0998975
334,600003416,176.488,237.745,0.0998975
334,600003417,177.821,237.689,0.0998975
331,600003418,183.348,237.586,0.0998975
332,600003419,191.548,237.818,0.0998975
330,600003420,112.241,238.085,0.0998975
340,600003421,117.629,238.129,0.0998975
340,600003422,118.34,238.078,0.0998975
333,600003423,125.188,237.971,0.0998975
336,600003424,137.752,238.015,0.0998975
337,600003425,144.934,238.067,0.0998975
342,600003426,146.486,237.986,0.0998975
335,600003427,158.524,237.964,0.0998975
341,600003428,162.616,237.899,0.0998975
338,600003429,104.347,238.605,0.0998975
338,600003430,107.008,238.263,0.0998975
333,600003431,121.039,238.483,0.0998975
333,600003432,122.885,238.344,0.0998975
343,600003433,128.455,238.451,0.0998975
336,600003434,136.539,238.579,0.0998975
325,600003435,151.22,238.538,0.0998975
346,600003436,154.718,238.498,0.0998975
341,600003437,168.84,238.383,0.0998975
347,600003438,181.261,238.411,0.0998975
344,600003439,185.43,238.514,0.0998975
329,600003440,102.737,238.927,0.0998975
338,600003441,110.143,238.905,0.0998975
336,600003442,135.515,238.83,0.0998975
337,600003443,142.076,238.724,0.0998975
342,600003444,150.66,238.991,0.0998975
335,600003445,159.847,238.705,0.0998975
341,600003446,165.716,238.665,0.0998975
341,600003447,167.335,238.807,0.0998975
339,600003448,171.098,239.011,0.0998975
339,600003449,172.307,238.824,0.0998975
334,600003450,175.136,238.964,0.0998975
334,600003451,179.88,238.877,0.0998975
345,600003452,113.495,239.096,0.0998975
340,600003453,115.361,239.212,0.0998975
340,600003454,118.4,239.341,0.0998975
340,600003455,120.438,239.242,0.0998975
333,600003456,124.477,239.363,0.0998975
336,600003457,131.594,239.128,0.0998975
336,600003458,133.814,239.098,0.0998975
337,600003459,141.44,239.175,0.0998975
337,600003460,143.663,239.063,0.0998975
341,600003461,163.504,239.238,0.0998975
347,600003462,182.415,239.134,0.0998975
331,600003463,183.556,239.207,0.0998975
221,600003464,193.726,239.386,0.0998975
157,600003465,99.8337,239.708,0.0998975
348,600003466,100.864,239.536,0.0998975
348,600003467,102.159,239.577,0.0998975
338,600003468,106.751,239.576,0.0998975
336,600003469,132.319,239.668,0.0998975
337,600003470,140.047,239.531,0.0998975
342,600003471,147.858,239.585,0.0998975
342,600003472,149.069,239.545,0.0998975
346,600003473,156.799,239.685,0.0998975
